3.60134285E-03 , 7.45900000E+03 , 2.49900000E+03 , 0.00000000E+00
3.60481017E-03 , 7.45800000E+03 , 2.49900000E+03 , 0.00000000E+00
3.60786590E-03 , 7.45700000E+03 , 2.49900000E+03 , 1.00000000E+00
3.72572867E-03 , 7.45700000E+03 , 2.49900000E+03 , 0.00000000E+00
3.73080139E-03 , 7.45600000E+03 , 2.49900000E+03 , 0.00000000E+00
3.75033923E-03 , 7.45600000E+03 , 2.49900000E+03 , 0.00000000E+00
3.85127418E-03 , 7.45600000E+03 , 2.49900000E+03 , 0.00000000E+00
3.86048874E-03 , 7.45600000E+03 , 2.49900000E+03 , 0.00000000E+00
3.86530950E-03 , 7.45500000E+03 , 2.49900000E+03 , 1.00000000E+00
3.91697476E-03 , 7.45500000E+03 , 2.49900000E+03 , 0.00000000E+00
3.92372045E-03 , 7.45400000E+03 , 2.49900000E+03 , 0.00000000E+00
4.01961531E-03 , 7.45300000E+03 , 2.49900000E+03 , 1.00000000E+00
4.05978623E-03 , 7.45200000E+03 , 2.49900000E+03 , 0.00000000E+00
4.09645546E-03 , 7.45100000E+03 , 2.49900000E+03 , 1.00000000E+00
4.11780637E-03 , 7.45000000E+03 , 2.49900000E+03 , 1.00000000E+00
4.13464131E-03 , 7.44900000E+03 , 2.49900000E+03 , 0.00000000E+00
4.14181688E-03 , 7.44900000E+03 , 2.49900000E+03 , 0.00000000E+00
4.15203729E-03 , 7.44900000E+03 , 2.49900000E+03 , 0.00000000E+00
4.15600178E-03 , 7.44800000E+03 , 2.49900000E+03 , 1.00000000E+00
4.26154076E-03 , 7.44700000E+03 , 2.49900000E+03 , 1.00000000E+00
4.33000991E-03 , 7.44600000E+03 , 2.49900000E+03 , 1.00000000E+00
4.41186901E-03 , 7.44600000E+03 , 2.49900000E+03 , 0.00000000E+00
4.41279816E-03 , 7.44600000E+03 , 2.49900000E+03 , 0.00000000E+00
4.41668866E-03 , 7.44500000E+03 , 2.49900000E+03 , 0.00000000E+00
4.43878308E-03 , 7.44400000E+03 , 2.49900000E+03 , 1.00000000E+00
4.54963659E-03 , 7.44400000E+03 , 2.49900000E+03 , 0.00000000E+00
4.58422559E-03 , 7.44300000E+03 , 2.49900000E+03 , 0.00000000E+00
4.62092210E-03 , 7.44200000E+03 , 2.49900000E+03 , 0.00000000E+00
4.67954119E-03 , 7.44100000E+03 , 2.49900000E+03 , 1.00000000E+00
4.71595190E-03 , 7.44000000E+03 , 2.49900000E+03 , 1.00000000E+00
4.73992225E-03 , 7.43900000E+03 , 2.49900000E+03 , 1.00000000E+00
4.76166429E-03 , 7.43900000E+03 , 2.49900000E+03 , 0.00000000E+00
4.76617650E-03 , 7.43800000E+03 , 2.49900000E+03 , 1.00000000E+00
4.79538495E-03 , 7.43700000E+03 , 2.49900000E+03 , 1.00000000E+00
4.80876778E-03 , 7.43600000E+03 , 2.49900000E+03 , 1.00000000E+00
4.83683576E-03 , 7.43600000E+03 , 2.49900000E+03 , 0.00000000E+00
4.84249106E-03 , 7.43500000E+03 , 2.49900000E+03 , 1.00000000E+00
4.93109027E-03 , 7.43400000E+03 , 2.49900000E+03 , 0.00000000E+00
5.06784063E-03 , 7.43400000E+03 , 2.49800000E+03 , 0.00000000E+00
5.08154965E-03 , 7.43400000E+03 , 2.49800000E+03 , 0.00000000E+00
5.15196720E-03 , 7.43400000E+03 , 2.49800000E+03 , 0.00000000E+00
5.15911973E-03 , 7.43300000E+03 , 2.49800000E+03 , 1.00000000E+00
5.21866961E-03 , 7.43300000E+03 , 2.49800000E+03 , 0.00000000E+00
5.26653317E-03 , 7.43300000E+03 , 2.49800000E+03 , 0.00000000E+00
5.40554317E-03 , 7.43300000E+03 , 2.49800000E+03 , 0.00000000E+00
5.48484619E-03 , 7.43300000E+03 , 2.49800000E+03 , 0.00000000E+00
5.57797052E-03 , 7.43200000E+03 , 2.49800000E+03 , 1.00000000E+00
5.58942353E-03 , 7.43200000E+03 , 2.49800000E+03 , 0.00000000E+00
5.61794437E-03 , 7.43200000E+03 , 2.49800000E+03 , 0.00000000E+00
5.66789396E-03 , 7.43100000E+03 , 2.49800000E+03 , 1.00000000E+00
5.70772544E-03 , 7.43000000E+03 , 2.49800000E+03 , 1.00000000E+00
5.84540579E-03 , 7.43000000E+03 , 2.49800000E+03 , 0.00000000E+00
5.85862840E-03 , 7.42900000E+03 , 2.49800000E+03 , 1.00000000E+00
5.98667047E-03 , 7.42800000E+03 , 2.49800000E+03 , 1.00000000E+00
